VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
1,2023-04-04 11:53:00,2023-04-04 12:51:00,3,2.0,1,N,212,178,1,16.9,2.5,0.5,0.68,6.55,1.0,28.13,0.0,0.0
1,2023-04-04 14:34:00,2023-04-04 15:26:00,1,0.6,1,N,89,15,1,24.56,0.5,0.5,2.47,6.55,1.0,38.08,2.5,0.0
2,2023-04-04 15:12:00,2023-04-04 15:50:00,1,2.19,1,N,177,140,2,16.42,0.5,0.5,3.52,0.0,1.0,21.94,0.0,0.0
2,2023-04-04 15:49:00,2023-04-04 16:26:00,1,0.74,1,N,236,48,1,31.97,0.0,0.5,9.28,6.55,1.0,53.55,2.5,1.75
1,2023-04-04 18:44:00,2023-04-04 19:40:00,1,6.5,1,N,32,242,1,23.41,0.5,0.5,0.35,0.0,1.0,28.26,2.5,0.0
1,2023-04-04 20:30:00,2023-04-04 21:24:00,1,4.36,1,N,139,115,1,26.05,2.5,0.5,6.08,6.55,1.0,46.93,2.5,1.75
2,2023-04-04 21:09:00,2023-04-04 21:58:00,4,4.72,2,N,174,173,1,53.24,3.5,0.5,2.69,0.0,1.0,63.43,2.5,0.0
2,2023-04-04 21:23:00,2023-04-04 21:30:00,2,0.6,1,N,135,144,1,9.06,0.0,0.5,1.91,0.0,1.0,14.97,2.5,0.0
2,2023-04-04 21:50:00,2023-04-04 22:34:00,1,1.09,1,N,199,62,1,31.45,3.5,0.5,1.45,0.0,1.0,42.15,2.5,1.75
1,2023-04-04 23:27:00,2023-04-04 23:47:00,3,1.19,1,N,169,25,2,13.37,1.0,0.5,15.32,0.0,1.0,33.69,2.5,0.0
2,2023-04-05 00:10:00,2023-04-05 01:05:00,1,2.22,1,N,27,72,2,12.78,2.5,0.5,2.52,0.0,1.0,21.8,2.5,0.0
2,2023-04-05 00:33:00,2023-04-05 01:23:00,1,2.88,1,N,128,147,2,6.03,0.5,0.5,0.59,0.0,1.0,11.12,2.5,0.0
1,2023-04-05 03:25:00,2023-04-05 04:24:00,1,2.68,2,N,107,238,1,45.05,2.5,0.5,4.19,6.55,1.0,62.29,2.5,0.0
2,2023-04-05 04:39:00,2023-04-05 04:52:00,1,0.32,1,N,39,60,2,44.09,0.0,0.5,0.27,0.0,1.0,48.36,2.5,0.0
2,2023-04-05 07:52:00,2023-04-05 08:50:00,1,0.69,1,N,104,58,1,22.13,0.0,0.5,0.61,6.55,1.0,33.29,2.5,0.0
1,2023-04-05 08:30:00,2023-04-05 08:54:00,1,2.83,1,N,152,136,1,3.41,0.5,0.5,1.05,6.55,1.0,13.01,0.0,0.0
2,2023-04-05 12:29:00,2023-04-05 12:48:00,1,3.35,1,N,139,122,1,3.21,3.5,0.5,0.0,0.0,1.0,10.71,2.5,0.0
2,2023-04-05 14:13:00,2023-04-05 14:42:00,1,3.1,1,N,230,163,1,5.41,3.5,0.5,0.38,0.0,1.0,10.79,0.0,0.0
2,2023-04-05 15:25:00,2023-04-05 15:55:00,3,0.7,1,N,185,39,1,37.86,0.0,0.5,0.44,6.55,1.0,46.35,0.0,0.0
1,2023-04-05 15:59:00,2023-04-05 16:24:00,1,0.99,1,N,110,12,1,31.09,1.0,0.5,0.42,0.0,1.0,36.51,2.5,0.0
2,2023-04-05 16:10:00,2023-04-05 16:51:00,1,3.17,1,N,27,45,1,29.63,3.5,0.5,1.22,0.0,1.0,38.35,2.5,0.0
1,2023-04-05 19:35:00,2023-04-05 20:13:00,1,1.73,1,N,155,183,1,16.11,0.5,0.5,2.67,0.0,1.0,20.78,0.0,0.0
2,2023-04-05 19:54:00,2023-04-05 20:35:00,2,0.94,1,N,201,223,1,5.33,3.5,0.5,2.98,0.0,1.0,13.31,0.0,0.0
2,2023-04-05 21:23:00,2023-04-05 21:49:00,1,4.17,1,N,105,7,1,8.93,3.5,0.5,6.77,6.55,1.0,31.5,2.5,1.75
2,2023-04-05 21:25:00,2023-04-05 22:17:00,4,2.63,1,N,197,210,1,15.12,2.5,0.5,1.31,6.55,1.0,26.98,0.0,0.0
2,2023-04-05 21:48:00,2023-04-05 21:56:00,1,3.14,1,N,124,137,1,10.25,1.0,0.5,0.65,0.0,1.0,15.9,2.5,0.0
2,2023-04-06 01:57:00,2023-04-06 02:52:00,1,1.07,1,N,56,107,2,4.23,0.0,0.5,3.02,6.55,1.0,17.8,2.5,0.0
2,2023-04-06 03:18:00,2023-04-06 03:56:00,1,4.88,1,N,13,228,1,14.78,2.5,0.5,0.8,6.55,1.0,26.13,0.0,0.0
2,2023-04-06 03:43:00,2023-04-06 04:16:00,3,1.28,1,N,11,255,1,16.82,2.5,0.5,1.79,0.0,1.0,25.11,2.5,0.0
2,2023-04-06 04:40:00,2023-04-06 05:15:00,1,0.59,1,N,110,190,1,12.2,2.5,0.5,4.42,6.55,1.0,29.67,2.5,0.0
2,2023-04-06 04:44:00,2023-04-06 05:02:00,2,5.24,1,N,18,253,2,14.31,3.5,0.5,1.4,0.0,1.0,22.46,0.0,1.75
2,2023-04-06 05:03:00,2023-04-06 05:30:00,1,5.19,1,N,246,256,2,3.49,2.5,0.5,5.12,0.0,1.0,15.11,2.5,0.0
2,2023-04-06 07:24:00,2023-04-06 07:32:00,1,3.32,1,N,152,54,1,5.01,3.5,0.5,0.76,0.0,1.0,13.27,2.5,0.0
1,2023-04-06 07:43:00,2023-04-06 08:25:00,1,1.26,1,N,25,183,1,11.56,0.5,0.5,0.43,6.55,1.0,23.04,2.5,0.0
2,2023-04-06 08:57:00,2023-04-06 09:20:00,3,3.45,1,N,44,264,1,13.45,3.5,0.5,2.59,6.55,1.0,30.09,2.5,0.0
1,2023-04-06 11:18:00,2023-04-06 12:02:00,2,3.66,1,N,189,18,2,9.03,1.0,0.5,0.88,6.55,1.0,18.96,0.0,0.0
2,2023-04-06 11:28:00,2023-04-06 11:37:00,1,0.63,1,N,135,38,1,9.17,0.5,0.5,7.18,6.55,1.0,29.15,2.5,1.75
1,2023-04-06 12:21:00,2023-04-06 12:47:00,1,4.11,1,N,91,249,1,6.74,2.5,0.5,0.39,6.55,1.0,20.18,2.5,0.0
1,2023-04-06 14:13:00,2023-04-06 14:53:00,2,5.55,1,N,111,217,4,17.4,2.5,0.5,1.29,0.0,1.0,24.44,0.0,1.75
2,2023-04-06 14:46:00,2023-04-06 15:28:00,3,0.62,1,N,241,168,1,10.06,2.5,0.5,1.11,0.0,1.0,17.67,2.5,0.0
2,2023-04-06 15:17:00,2023-04-06 16:16:00,1,6.52,1,N,196,173,1,6.12,1.0,0.5,1.17,0.0,1.0,12.29,2.5,0.0
2,2023-04-06 17:28:00,2023-04-06 17:56:00,1,3.04,1,N,39,219,1,7.03,0.5,0.5,1.2,6.55,1.0,16.78,0.0,0.0
2,2023-04-06 17:34:00,2023-04-06 18:30:00,1,11.61,2,Y,216,60,2,37.35,3.5,0.5,2.59,0.0,1.0,47.44,2.5,0.0
2,2023-04-06 18:08:00,2023-04-06 18:40:00,4,0.61,1,N,255,28,1,5.1,0.5,0.5,3.33,6.55,1.0,19.48,2.5,0.0
2,2023-04-06 18:20:00,2023-04-06 18:42:00,1,6.63,1,N,149,131,1,31.93,0.5,0.5,1.62,0.0,1.0,35.55,0.0,0.0
2,2023-04-06 20:09:00,2023-04-06 20:56:00,1,0.7,1,N,130,54,1,13.22,0.5,0.5,4.28,0.0,1.0,21.25,0.0,1.75
1,2023-04-06 22:35:00,2023-04-06 23:16:00,1,3.01,1,N,25,135,1,9.38,1.0,0.5,6.94,0.0,1.0,20.57,0.0,1.75
2,2023-04-07 00:21:00,2023-04-07 00:56:00,1,1.88,1,N,149,223,1,23.2,2.5,0.5,0.54,0.0,1.0,27.74,0.0,0.0
2,2023-04-07 00:46:00,2023-04-07 01:20:00,1,3.15,1,N,233,207,1,3.12,3.5,0.5,0.43,0.0,1.0,11.05,2.5,0.0
2,2023-04-07 01:11:00,2023-04-07 02:07:00,1,1.07,1,N,122,206,1,27.11,2.5,0.5,0.5,6.55,1.0,40.66,2.5,0.0
2,2023-04-07 02:08:00,2023-04-07 02:59:00,1,5.18,1,N,96,106,1,13.66,2.5,0.5,2.14,0.0,1.0,22.3,2.5,0.0
1,2023-04-07 02:59:00,2023-04-07 03:24:00,2,0.81,1,N,83,107,1,6.01,1.0,0.5,1.63,0.0,1.0,12.64,2.5,0.0
2,2023-04-07 03:22:00,2023-04-07 04:02:00,1,1.36,1,N,79,59,1,4.4,1.0,0.5,3.04,0.0,1.0,12.44,2.5,0.0
2,2023-04-07 03:34:00,2023-04-07 04:00:00,1,2.03,1,N,204,95,1,8.54,3.5,0.5,1.22,6.55,1.0,23.06,0.0,1.75
2,2023-04-07 05:23:00,2023-04-07 05:29:00,2,1.56,1,N,197,186,1,10.99,2.5,0.5,0.27,0.0,1.0,17.76,2.5,0.0
2,2023-04-07 05:53:00,2023-04-07 06:11:00,1,8.55,1,N,85,242,1,16.13,0.0,0.5,0.25,0.0,1.0,20.38,2.5,0.0
1,2023-04-07 08:11:00,2023-04-07 08:32:00,1,0.73,1,N,75,217,2,6.17,2.5,0.5,0.35,0.0,1.0,13.02,2.5,0.0
2,2023-04-07 11:25:00,2023-04-07 12:00:00,1,1.18,1,N,254,218,1,9.29,1.0,0.5,3.52,0.0,1.0,17.81,2.5,0.0
2,2023-04-07 12:45:00,2023-04-07 13:43:00,1,1.58,1,N,133,142,1,35.0,0.0,0.5,0.03,6.55,1.0,45.58,2.5,0.0
2,2023-04-07 15:42:00,2023-04-07 16:01:00,1,7.2,1,N,205,205,1,12.24,0.5,0.5,2.44,6.55,1.0,23.23,0.0,0.0
1,2023-04-07 16:27:00,2023-04-07 17:03:00,1,2.43,1,N,149,172,1,15.77,0.0,0.5,4.78,6.55,1.0,31.1,2.5,0.0
2,2023-04-07 19:12:00,2023-04-07 20:10:00,1,0.4,1,N,44,101,1,17.22,0.0,0.5,1.25,0.0,1.0,22.47,2.5,0.0
2,2023-04-07 19:27:00,2023-04-07 20:21:00,1,3.64,1,N,69,239,2,23.33,0.0,0.5,0.25,0.0,1.0,27.58,2.5,0.0
1,2023-04-07 21:44:00,2023-04-07 22:43:00,1,1.18,1,N,164,219,2,7.81,2.5,0.5,1.77,6.55,1.0,22.63,2.5,0.0
2,2023-04-08 01:44:00,2023-04-08 02:04:00,1,1.38,1,N,7,237,1,14.57,2.5,0.5,1.55,0.0,1.0,22.62,2.5,0.0
2,2023-04-08 01:49:00,2023-04-08 01:56:00,1,0.97,1,N,185,79,1,6.1,2.5,0.5,4.71,0.0,1.0,17.31,2.5,0.0
2,2023-04-08 03:23:00,2023-04-08 03:42:00,1,5.58,1,N,42,23,1,7.88,2.5,0.5,1.03,6.55,1.0,21.96,2.5,0.0
1,2023-04-08 04:58:00,2023-04-08 05:20:00,1,0.43,1,N,21,136,1,27.01,1.0,0.5,1.22,6.55,1.0,39.78,2.5,0.0
2,2023-04-08 05:19:00,2023-04-08 06:13:00,2,1.17,1,N,105,105,1,23.73,3.5,0.5,2.13,6.55,1.0,37.41,0.0,0.0
1,2023-04-08 07:48:00,2023-04-08 08:36:00,1,0.52,1,N,196,255,1,12.06,1.0,0.5,6.62,6.55,1.0,30.23,2.5,0.0
2,2023-04-08 13:47:00,2023-04-08 14:07:00,1,6.36,1,N,9,144,4,4.33,2.5,0.5,4.98,0.0,1.0,15.81,2.5,0.0
2,2023-04-08 20:25:00,2023-04-08 21:01:00,1,6.38,1,N,232,97,1,11.24,2.5,0.5,6.58,6.55,1.0,32.62,2.5,1.75
1,2023-04-09 01:34:00,2023-04-09 02:04:00,3,0.31,1,N,233,32,1,5.16,3.5,0.5,0.3,0.0,1.0,12.96,2.5,0.0
2,2023-04-09 03:30:00,2023-04-09 04:07:00,1,2.33,1,N,107,99,1,45.11,1.0,0.5,0.14,6.55,1.0,56.8,2.5,0.0
2,2023-04-09 04:05:00,2023-04-09 04:59:00,4,4.53,1,N,208,141,1,8.1,3.5,0.5,0.95,0.0,1.0,16.55,2.5,0.0
2,2023-04-09 04:38:00,2023-04-09 04:59:00,1,2.39,1,N,106,78,1,4.49,3.5,0.5,2.79,0.0,1.0,14.78,2.5,0.0
1,2023-04-09 05:29:00,2023-04-09 05:37:00,1,6.89,1,N,5,108,1,25.35,1.0,0.5,4.94,0.0,1.0,35.29,2.5,0.0
1,2023-04-09 06:41:00,2023-04-09 06:50:00,1,1.26,1,N,147,44,1,17.19,3.5,0.5,1.24,0.0,1.0,25.93,2.5,0.0
1,2023-04-09 07:24:00,2023-04-09 07:49:00,1,0.85,1,N,47,22,1,4.55,0.5,0.5,8.06,0.0,1.0,17.11,2.5,0.0
2,2023-04-09 11:46:00,2023-04-09 11:52:00,1,3.4,1,N,151,230,1,8.92,3.5,0.5,5.01,0.0,1.0,21.43,2.5,0.0
1,2023-04-09 12:40:00,2023-04-09 12:57:00,1,0.77,1,N,177,52,2,3.65,0.0,0.5,2.74,0.0,1.0,10.39,2.5,0.0
2,2023-04-09 15:35:00,2023-04-09 15:47:00,2,3.18,1,N,150,210,3,60.27,0.0,0.5,1.42,0.0,1.0,67.44,2.5,1.75
2,2023-04-09 17:17:00,2023-04-09 17:42:00,3,5.77,1,N,192,5,3,12.5,1.0,0.5,3.76,6.55,1.0,25.31,0.0,0.0
1,2023-04-09 17:40:00,2023-04-09 18:07:00,2,5.34,1,N,30,142,1,3.46,1.0,0.5,3.09,6.55,1.0,17.35,0.0,1.75
2,2023-04-09 19:52:00,2023-04-09 20:46:00,1,2.83,1,N,120,153,1,8.62,0.5,0.5,0.08,6.55,1.0,19.75,2.5,0.0
2,2023-04-09 21:49:00,2023-04-09 22:10:00,1,0.59,1,N,245,129,2,3.92,1.0,0.5,3.15,6.55,1.0,16.12,0.0,0.0
1,2023-04-09 22:42:00,2023-04-09 22:56:00,5,0.56,1,N,187,193,1,8.06,1.0,0.5,7.88,0.0,1.0,18.44,0.0,0.0
2,2023-04-09 22:43:00,2023-04-09 23:32:00,1,1.13,1,N,219,248,1,12.7,0.0,0.5,2.32,6.55,1.0,25.57,2.5,0.0
2,2023-04-10 05:07:00,2023-04-10 05:37:00,1,9.56,2,N,44,239,1,12.86,2.5,0.5,0.43,0.0,1.0,19.79,2.5,0.0
2,2023-04-10 07:00:00,2023-04-10 07:07:00,1,0.96,1,N,259,173,1,17.56,0.5,0.5,3.16,0.0,1.0,25.22,2.5,0.0
1,2023-04-10 07:46:00,2023-04-10 08:24:00,1,4.52,1,N,166,90,2,12.73,0.5,0.5,3.71,0.0,1.0,20.94,2.5,0.0
2,2023-04-10 11:59:00,2023-04-10 12:52:00,1,1.11,2,N,112,6,1,9.46,1.0,0.5,3.63,6.55,1.0,24.64,2.5,0.0
1,2023-04-10 12:34:00,2023-04-10 13:19:00,1,1.22,1,N,102,149,1,12.14,3.5,0.5,1.35,0.0,1.0,18.49,0.0,0.0
2,2023-04-10 12:46:00,2023-04-10 13:25:00,2,1.71,1,N,239,169,1,12.47,2.5,0.5,3.48,0.0,1.0,19.95,0.0,0.0
1,2023-04-10 16:01:00,2023-04-10 16:33:00,2,1.77,4,N,16,55,2,8.49,0.0,0.5,0.85,6.55,1.0,19.89,2.5,0.0
2,2023-04-10 19:04:00,2023-04-10 19:32:00,1,6.12,1,N,210,39,2,7.47,2.5,0.5,1.65,0.0,1.0,15.62,2.5,0.0
1,2023-04-10 19:48:00,2023-04-10 20:27:00,1,1.24,1,N,46,254,2,4.24,0.5,0.5,7.83,0.0,1.0,16.57,2.5,0.0
2,2023-04-10 22:08:00,2023-04-10 22:25:00,1,0.73,1,N,154,131,1,8.04,1.0,0.5,7.62,0.0,1.0,20.66,2.5,0.0
2,2023-04-10 22:47:00,2023-04-10 22:53:00,1,4.81,1,N,196,232,1,40.29,2.5,0.5,3.06,6.55,1.0,56.4,2.5,0.0
1,2023-04-10 22:53:00,2023-04-10 23:45:00,2,3.17,1,N,246,137,1,28.6,3.5,0.5,0.73,6.55,1.0,45.13,2.5,1.75
2,2023-04-11 01:03:00,2023-04-11 01:40:00,1,2.6,1,N,30,75,1,42.48,3.5,0.5,1.01,0.0,1.0,48.49,0.0,0.0
2,2023-04-11 01:37:00,2023-04-11 02:17:00,1,3.99,1,N,38,262,1,11.27,2.5,0.5,5.2,0.0,1.0,22.97,2.5,0.0
2,2023-04-11 02:09:00,2023-04-11 02:40:00,1,3.59,1,N,111,231,1,24.4,3.5,0.5,0.69,0.0,1.0,30.09,0.0,0.0
1,2023-04-11 04:42:00,2023-04-11 04:54:00,1,6.85,1,N,10,246,1,28.96,3.5,0.5,3.81,0.0,1.0,40.27,2.5,0.0
1,2023-04-11 05:53:00,2023-04-11 06:05:00,1,8.08,1,N,53,252,3,7.57,0.0,0.5,0.05,6.55,1.0,18.17,2.5,0.0
2,2023-04-11 05:55:00,2023-04-11 06:08:00,3,1.87,1,N,82,259,1,5.26,2.5,0.5,0.22,0.0,1.0,13.73,2.5,1.75
2,2023-04-11 05:56:00,2023-04-11 06:51:00,4,13.33,1,N,237,79,2,4.77,0.5,0.5,1.25,0.0,1.0,10.52,2.5,0.0
2,2023-04-11 08:48:00,2023-04-11 09:06:00,1,3.78,1,N,242,154,2,53.92,1.0,0.5,1.24,0.0,1.0,57.66,0.0,0.0
2,2023-04-11 08:59:00,2023-04-11 09:53:00,1,5.85,1,N,191,74,1,29.39,1.0,0.5,1.33,0.0,1.0,33.22,0.0,0.0
2,2023-04-11 12:51:00,2023-04-11 13:06:00,4,6.77,1,N,252,44,1,6.71,1.0,0.5,0.2,0.0,1.0,11.91,2.5,0.0
2,2023-04-11 13:52:00,2023-04-11 14:49:00,1,0.41,1,N,10,148,1,13.3,1.0,0.5,1.12,0.0,1.0,19.42,2.5,0.0
1,2023-04-11 15:26:00,2023-04-11 15:33:00,1,3.93,1,N,37,75,1,34.48,0.0,0.5,2.28,0.0,1.0,40.76,2.5,0.0
2,2023-04-11 15:31:00,2023-04-11 16:13:00,3,1.98,1,N,237,238,1,17.89,0.0,0.5,4.27,0.0,1.0,27.91,2.5,1.75
2,2023-04-11 16:30:00,2023-04-11 17:14:00,1,1.94,1,N,161,160,2,10.26,3.5,0.5,3.58,6.55,1.0,27.89,2.5,0.0
1,2023-04-11 16:56:00,2023-04-11 17:23:00,2,1.04,1,N,193,143,1,4.23,1.0,0.5,4.26,6.55,1.0,20.04,2.5,0.0
2,2023-04-11 17:31:00,2023-04-11 17:46:00,1,0.4,1,N,232,111,1,21.48,0.0,0.5,1.9,0.0,1.0,24.88,0.0,0.0
2,2023-04-11 20:13:00,2023-04-11 20:25:00,1,2.0,1,N,50,115,1,10.43,1.0,0.5,9.98,0.0,1.0,25.41,2.5,0.0
2,2023-04-11 21:11:00,2023-04-11 21:42:00,1,0.36,1,N,47,257,1,10.12,2.5,0.5,0.08,6.55,1.0,23.25,2.5,0.0
2,2023-04-11 21:21:00,2023-04-11 22:15:00,1,1.46,1,N,86,73,1,11.99,0.5,0.5,4.97,0.0,1.0,21.46,2.5,0.0
2,2023-04-11 22:22:00,2023-04-11 22:57:00,3,1.12,1,N,233,251,1,4.21,1.0,0.5,2.17,0.0,1.0,11.38,2.5,0.0
2,2023-04-11 23:26:00,2023-04-12 00:19:00,2,1.32,1,N,58,10,1,8.23,2.5,0.5,0.96,6.55,1.0,22.24,2.5,0.0
2,2023-04-12 05:48:00,2023-04-12 06:24:00,2,5.84,1,N,230,8,1,30.02,3.5,0.5,2.68,0.0,1.0,40.2,2.5,0.0
2,2023-04-12 11:06:00,2023-04-12 11:14:00,3,0.66,1,N,12,121,1,21.67,0.5,0.5,5.07,0.0,1.0,28.74,0.0,0.0
1,2023-04-12 13:39:00,2023-04-12 14:29:00,1,1.34,1,N,158,106,1,14.82,3.5,0.5,1.18,6.55,1.0,31.8,2.5,1.75
1,2023-04-12 14:15:00,2023-04-12 14:27:00,2,1.33,1,N,218,182,1,18.99,1.0,0.5,2.47,6.55,1.0,33.01,2.5,0.0
2,2023-04-12 15:49:00,2023-04-12 16:22:00,1,2.88,1,N,123,216,1,21.59,3.5,0.5,0.02,6.55,1.0,35.66,2.5,0.0
1,2023-04-12 17:10:00,2023-04-12 17:18:00,3,4.74,1,N,35,221,1,22.5,0.5,0.5,3.34,0.0,1.0,30.34,2.5,0.0
2,2023-04-12 20:09:00,2023-04-12 20:32:00,4,0.64,1,N,12,107,1,41.77,0.5,0.5,12.68,6.55,1.0,63.0,0.0,0.0
2,2023-04-12 22:08:00,2023-04-12 22:39:00,4,5.34,1,N,77,6,3,9.63,0.0,0.5,8.18,6.55,1.0,28.36,2.5,0.0
2,2023-04-13 02:32:00,2023-04-13 03:26:00,1,3.19,1,N,104,93,1,10.37,2.5,0.5,1.6,6.55,1.0,25.02,2.5,0.0
2,2023-04-13 07:09:00,2023-04-13 07:28:00,5,4.77,1,N,12,36,1,31.57,2.5,0.5,0.73,0.0,1.0,38.05,0.0,1.75
2,2023-04-13 07:13:00,2023-04-13 08:02:00,1,5.17,1,N,48,233,1,4.07,2.5,0.5,3.88,0.0,1.0,11.95,0.0,0.0
2,2023-04-13 09:23:00,2023-04-13 09:54:00,2,1.72,1,N,32,66,2,27.23,2.5,0.5,4.88,0.0,1.0,40.36,2.5,1.75
1,2023-04-13 11:10:00,2023-04-13 11:28:00,1,3.94,1,N,4,255,1,36.06,0.0,0.5,2.33,6.55,1.0,48.94,2.5,0.0
2,2023-04-13 11:55:00,2023-04-13 12:51:00,1,0.83,1,N,218,221,1,19.3,3.5,0.5,16.17,6.55,1.0,47.02,0.0,0.0
1,2023-04-13 12:03:00,2023-04-13 12:52:00,3,2.4,1,N,27,170,1,11.7,2.5,0.5,1.17,0.0,1.0,19.37,2.5,0.0
1,2023-04-13 12:46:00,2023-04-13 12:59:00,1,2.82,1,N,121,253,1,31.53,1.0,0.5,0.28,0.0,1.0,36.81,2.5,0.0
2,2023-04-13 13:58:00,2023-04-13 14:34:00,4,1.53,1,N,174,227,2,4.94,0.5,0.5,2.43,6.55,1.0,18.42,2.5,0.0
2,2023-04-13 14:15:00,2023-04-13 15:04:00,1,1.2,1,N,38,207,1,11.93,2.5,0.5,1.98,0.0,1.0,20.41,2.5,0.0
1,2023-04-13 14:25:00,2023-04-13 14:55:00,1,1.5,1,N,42,11,1,3.56,1.0,0.5,1.79,0.0,1.0,10.35,2.5,0.0
1,2023-04-13 16:38:00,2023-04-13 16:56:00,1,2.89,1,N,21,69,1,11.13,0.5,0.5,1.88,6.55,1.0,24.06,2.5,0.0
2,2023-04-13 18:17:00,2023-04-13 18:53:00,1,0.65,3,N,8,69,4,4.92,0.0,0.5,1.39,6.55,1.0,16.86,2.5,0.0
2,2023-04-13 18:19:00,2023-04-13 18:58:00,4,2.56,1,N,245,70,1,7.28,3.5,0.5,1.27,6.55,1.0,22.6,2.5,0.0
1,2023-04-13 19:36:00,2023-04-13 20:25:00,1,1.51,1,N,69,221,1,7.91,0.0,0.5,0.24,0.0,1.0,9.65,0.0,0.0
1,2023-04-13 19:46:00,2023-04-13 19:59:00,1,0.78,1,N,193,89,1,20.12,3.5,0.5,1.85,0.0,1.0,31.22,2.5,1.75
1,2023-04-13 20:07:00,2023-04-13 20:25:00,1,2.59,1,N,181,261,2,8.94,0.5,0.5,2.07,0.0,1.0,15.51,2.5,0.0
2,2023-04-14 02:01:00,2023-04-14 02:52:00,1,1.73,1,N,248,79,1,10.16,2.5,0.5,1.89,0.0,1.0,18.55,2.5,0.0
2,2023-04-14 03:10:00,2023-04-14 03:32:00,1,2.95,1,N,83,80,1,8.05,1.0,0.5,0.44,0.0,1.0,13.49,2.5,0.0
2,2023-04-14 03:54:00,2023-04-14 04:15:00,2,1.37,1,N,259,69,2,3.7,3.5,0.5,1.79,0.0,1.0,14.74,2.5,1.75
1,2023-04-14 04:26:00,2023-04-14 05:13:00,1,1.16,1,N,88,47,1,18.52,1.0,0.5,0.05,6.55,1.0,30.12,2.5,0.0
2,2023-04-14 06:14:00,2023-04-14 06:34:00,3,1.87,4,N,89,117,1,6.3,3.5,0.5,2.06,6.55,1.0,22.41,2.5,0.0
2,2023-04-14 06:22:00,2023-04-14 06:53:00,1,0.72,1,N,235,63,1,7.26,1.0,0.5,2.73,6.55,1.0,21.54,2.5,0.0
2,2023-04-14 06:45:00,2023-04-14 07:22:00,1,0.74,1,N,188,247,1,17.08,0.0,0.5,0.53,6.55,1.0,28.16,2.5,0.0
1,2023-04-14 07:17:00,2023-04-14 07:30:00,2,0.34,1,N,45,217,3,33.09,2.5,0.5,1.76,0.0,1.0,41.35,2.5,0.0
1,2023-04-14 13:43:00,2023-04-14 14:29:00,1,4.01,1,N,65,45,1,3.76,0.5,0.5,0.53,0.0,1.0,8.79,2.5,0.0
1,2023-04-14 14:12:00,2023-04-14 14:23:00,1,12.43,2,N,67,49,2,9.85,2.5,0.5,0.6,0.0,1.0,14.45,0.0,0.0
1,2023-04-14 17:29:00,2023-04-14 17:34:00,1,2.9,1,N,8,180,2,8.11,1.0,0.5,1.33,0.0,1.0,14.44,2.5,0.0
2,2023-04-14 17:41:00,2023-04-14 18:37:00,1,1.67,1,N,36,224,1,6.93,0.5,0.5,3.03,0.0,1.0,14.46,2.5,0.0
2,2023-04-14 17:55:00,2023-04-14 18:48:00,1,6.11,1,N,210,161,1,4.55,2.5,0.5,1.38,0.0,1.0,12.43,2.5,0.0
1,2023-04-14 19:43:00,2023-04-14 19:55:00,1,1.28,1,N,247,255,1,8.99,0.5,0.5,0.96,6.55,1.0,21.0,2.5,0.0
2,2023-04-14 20:01:00,2023-04-14 21:00:00,1,4.26,1,Y,100,125,1,12.49,2.5,0.5,2.53,0.0,1.0,21.52,2.5,0.0
2,2023-04-14 22:06:00,2023-04-14 22:36:00,1,0.79,1,N,228,194,1,4.31,0.0,0.5,3.01,0.0,1.0,11.32,2.5,0.0
2,2023-04-15 01:29:00,2023-04-15 02:13:00,1,4.96,1,N,183,13,4,15.55,0.5,0.5,0.19,0.0,1.0,20.24,2.5,0.0
2,2023-04-15 04:23:00,2023-04-15 04:51:00,1,3.61,1,N,205,193,1,11.35,0.5,0.5,7.06,6.55,1.0,26.96,0.0,0.0
2,2023-04-15 04:56:00,2023-04-15 05:23:00,1,3.31,1,N,253,55,1,3.51,1.0,0.5,3.28,0.0,1.0,11.79,2.5,0.0
1,2023-04-15 06:38:00,2023-04-15 07:33:00,2,4.07,1,N,138,180,2,6.11,2.5,0.5,0.92,6.55,1.0,20.08,2.5,0.0
2,2023-04-15 06:39:00,2023-04-15 06:56:00,1,2.95,1,N,208,169,1,26.26,0.0,0.5,1.22,6.55,1.0,38.03,2.5,0.0
1,2023-04-15 06:48:00,2023-04-15 07:28:00,1,2.72,1,N,84,21,1,9.58,3.5,0.5,4.15,0.0,1.0,21.23,2.5,0.0
2,2023-04-15 08:22:00,2023-04-15 08:34:00,1,1.7,5,N,48,253,1,3.44,0.5,0.5,0.74,0.0,1.0,6.18,0.0,0.0
2,2023-04-15 09:22:00,2023-04-15 09:41:00,1,4.0,1,N,242,240,2,8.23,1.0,0.5,2.17,6.55,1.0,21.95,2.5,0.0
2,2023-04-15 12:48:00,2023-04-15 13:28:00,1,4.75,1,N,208,49,1,6.6,1.0,0.5,1.02,0.0,1.0,10.12,0.0,0.0
2,2023-04-15 13:35:00,2023-04-15 14:24:00,1,7.23,1,N,65,83,1,21.81,0.0,0.5,3.43,0.0,1.0,29.24,2.5,0.0
2,2023-04-15 14:53:00,2023-04-15 15:01:00,1,0.34,1,N,232,114,1,24.09,2.5,0.5,1.11,0.0,1.0,29.2,0.0,0.0
